"Person H-ID"	"Person Record Title"	"Family name"	"Given name(s)"	"Alternate name(s) / title(s)"	Gender	"Short description"	Note	"Index reference"	"CartulR Entity ID"	IndexFontenay	"Related Person(s)"	Honorific	"Cause of death"	"Person type"	"Person role"	"Birth date"	"Birth date (temporal)"	"Country of birth"	"Death date"	"Death date (temporal)"	"Country of death"	"Place of death"	"Place of death Record Title"	"Place of death H-ID"	"Place of death Record Title"	"Cause of death"	"date from"	"date from (temporal)"	"date to"	"date to (temporal)"
85388	"Pesnel (Olivier)"	"Pesnel (Olivier)"				"seigneur de La Haye-Pesnel"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e325218																						
85389	"Petit (Me Jean)"	"Petit (Me Jean)"				"de Moret, clerc de Me Philippe le Convers"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e325263																						
85390	"Petit (Pierre)"	"Petit (Pierre)"				"jadis prévôt de Janville"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e325278																						
85391	"Petit-Clerc (Jean)"	"Petit-Clerc (Jean)"				"sergent du roi"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e325379																						
85392	Petit-Perrot	Petit-Perrot				"établi par Sallebœuf à Salles-sur-Mer"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e325470																						
85397	"Baudouin de Insula"	"Baudouin de Insula"				"fils de Bernard Amblard"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e150839																						
85398	Petrus	Petrus				elemosinarius		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e325597																						
85399	Petrus	Petrus				"episcopus Penestrinus"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e325612																						
85400	"Petrus de Belvaco"	"Petrus de Belvaco"				"serviens Castelleti"	"Pierre de Beauvais, sergent du Châtelet"	Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e325623																						
85401	"Petrus de Blanosco"	"Petrus de Blanosco"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e325638																						
85402	"Petrus de Cabilone (magister)"	"Petrus de Cabilone (magister)"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e325649																						
85403	"Petrus de Cainni"	"Petrus de Cainni"				"serviens Castelleti"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e325660																						
85405	"Petrus de Grilliaco"	"Petrus de Grilliaco"				armiger	"Pierre de Grilly, écuyer"	Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e325687																						
85406	"Petrus de Latilli"	"Petrus de Latilli"				Latilliaco		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e325702																						
85407	"Petrus de Lauduno (dominus)"	"Petrus de Lauduno (dominus)"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e325713																						
85408	"Baudouin de La Cour"	"Baudouin de La Cour"				"bourgeois de Gand, son fils"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e150854																						
85409	"Petrus de Pruinet (magister)"	"Petrus de Pruinet (magister)"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e325724																						
85410	"Petrus de Sancta Cruce"	"Petrus de Sancta Cruce"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e325735																						
85411	"Petrus de Sioraco"	"Petrus de Sioraco"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e325747																						
85413	"Peyre (Vidal)"	"Peyre (Vidal)"				"consul de Port-Sainte-Marie"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e325846																						
85414	"Peyre (Me Garnier)"	"Peyre (Me Garnier)"				"de Merville, notaire de Toulouse et de la Cour du sceau des sénéchaussée et viguerie de Toulouse"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e325861																						
85419	Agnès	Agnès				"dame de Coucy"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e133530																						
85420	"Baudouin de La Croix"	"Baudouin de La Croix"				"de Liancourt"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e150869																						
85421	"Philippa de Ballainvilliers (demoiselle)"	"Philippa de Ballainvilliers (demoiselle)"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326068																						
85422	"Philippa de Croix-Mare"	"Philippa de Croix-Mare"				"femme de Jean Récusson"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326083																						
85423	"Philippa de Vitré (sceur)"	"Philippa de Vitré (sceur)"				"fille de feu André III de Vitré"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326098																						
85424	"Philippe (Jean) dit le Petit"	"Philippe (Jean) dit le Petit"				"bourgeois de Gand"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326113																						
85425	"Philippe (Raimond)"	"Philippe (Raimond)"				"de Montsec"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326128																						
85426	"Philippe Ier"	"Philippe Ier"				"roi de France"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326143																						
85427	"Philippe II Auguste"	"Philippe II Auguste"				"roi de France"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326159																						
85428	"Philippe III le Hardi"	"Philippe III le Hardi"				"roi de France"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326255																						
85429	"Philippe IV le Bel"	"Philippe IV le Bel"				"qualifié de roi de France et de Navarre"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326355																						
85430	"Philippe V le Long"	"Philippe V le Long"				"roi de France"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326370																						
85431	"Baudouin de Laon"	"Baudouin de Laon"				"jadis bailli de Troyes"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e150884																						
85432	"Philippe VI de Valois"	"Philippe VI de Valois"				"roi de France"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326381																						
85433	Philippe	Philippe				"abbé de Saint-Médard de Soissons"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326392																						
85434	Philippe	Philippe				"châtelain de Bar, chevalier"	-le-Duc	Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326408																						
85435	Philippe	Philippe				"comte de Bourgogne"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326423																						
85436	Philippe	Philippe				"comte de Flandre et de Vermandois"	"Philippe d'Alsace"	Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326434																						
85437	Philippe	Philippe				"second fils du roi"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326449																						
85438	Philippe	Philippe				"fils aîné de Charles de Valois et de Marguerite d'Anjou"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326560																						
85440	Philippe	Philippe				"frère de Me Jean et Simon de Melun"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326583																						
85441	Philippe	Philippe				"juif converti"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326594																						
85442	"Baudouin de Meulles"	"Baudouin de Meulles"		Baudouin		"fils de Gilbert, comte"	"de Brionne"	Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e150900|Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e150744																						
85443	Philippe	Philippe				"prince de Tarente, fils du roi Charles II de Sicile"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326609																						
85444	"Philippe d'Alsace"	"Philippe d'Alsace"				"comte de Flandre"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326729																						
85445	"Philippe d'Artois"	"Philippe d'Artois"		Philippe		"fils aîné de Robert II, comte d'Artois"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326740|Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326571																						
85446	"Philippe de Beaumanoir"	"Philippe de Beaumanoir"				"jadis chevalier"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326759																						
85447	"Philippe de Brunoy"	"Philippe de Brunoy"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326777																						
85448	"Philippe de Champbaudon (Me)"	"Philippe de Champbaudon (Me)"				chirurgien		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326792																						
85449	"Philippe de Chauvirey"	"Philippe de Chauvirey"				"Philippus de Chauverio, chevalier"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326807																						
85450	"Philippe de Chevillon"	"Philippe de Chevillon"				"garde de la forêt de Vitry-aux-Loges"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326828																						
85451	"Philippe de Cornoult (ou Courmont?)"	"Philippe de Cornoult (ou Courmont?)"				décédé		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326843																						
85452	"Philippe de Courtenay"	"Philippe de Courtenay"				"empereur latin de Constantinople"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326859																						
85453	"Baudouin de Mortagne"	"Baudouin de Mortagne"				chevalier		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e150915																						
85454	"Philippe de Courtenay"	"Philippe de Courtenay"				"notaire public du roi"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326902																						
85455	"Philippe de Fontaines"	"Philippe de Fontaines"				"valet du roi"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326920																						
85456	"Philippe de Grandouet"	"Philippe de Grandouet"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326935																						
85457	"Philippe de La Mouche"	"Philippe de La Mouche"				"recteur de l'église de Vergoncey"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326953																						
85458	"Philippe de La Périne"	"Philippe de La Périne"				damoiseau		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326968																						
85459	"Philippe de Lattre"	"Philippe de Lattre"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326984																						
85460	"Philippe de Laveno"	"Philippe de Laveno"				"seigneur de Serres, chevalier, conseiller et familier du roi Charles Ier de Sicile"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e326999																						
85461	"Philippe de Majorque"	"Philippe de Majorque"				"fils de feu Jaime Ier, roi de Majorque, trésorier de Saint-Martin de Tours"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327017																						
85462	"Philippe de Marigny"	"Philippe de Marigny"				"clerc du Roi, commissaire aux nouveaux-acquêts dans la prévôté de Paris"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327032																						
85463	"Philippe de Melun"	"Philippe de Melun"		Philippe		"fils de feu Adam, vicomte de Melun"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327083																						
85464	"Baudouin d'Erny"	"Baudouin d'Erny"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e150933																						
85465	"Philippe de Melun"	"Philippe de Melun"				"frère de Jean et Simon de Melun"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327098																						
85466	"Philippe de Merollis"	"Philippe de Merollis"				"chevalier du roi, viguier du Minervois"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327122																						
85467	"Philippe de Mirbel (Me)"	"Philippe de Mirbel (Me)"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327137																						
85468	"Philippe de Moncellis"	"Philippe de Moncellis"				"témoin français"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327152																						
85469	"Philippe de Mornay"	"Philippe de Mornay"				"clerc du roi"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327167																						
85470	"Philippe II de Nemours"	"Philippe II de Nemours"				"chambellan du roi"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327178																						
85471	"Philippe de Ricarville"	"Philippe de Ricarville"				"écuyer, valet du roi"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327193																						
85472	"Philippe de Saint-Bonnet"	"Philippe de Saint-Bonnet"				légiste		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327209																						
85473	"Philippe de Saint-Verain"	"Philippe de Saint-Verain"				"seigneur de Bléneau, chevalier du roi, Philippus de Blanello seu de Sancto Verano, miles regis"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327224																						
85474	"Philippe de Saint-Yon"	"Philippe de Saint-Yon"				damoiseau		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327263																						
85475	"Baudouin de Rouy"	"Baudouin de Rouy"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e150948																						
85476	"Philippe des Ponts"	"Philippe des Ponts"				"sergent d'armes du roi"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327281																						
85477	"Philippe de Valois"	"Philippe de Valois"				"fils aîné de Charles de Valois"	"le futur roi Philippe VI de Valois"	Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327296																						
85479	"Philippe d'Évry"	"Philippe d'Évry"				"prévôt de Corbeil"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327345																						
85480	"Philippe d'Haversqerque"	"Philippe d'Haversqerque"				chevalier		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327360																						
85481	"Philippe d'Houdancourt"	"Philippe d'Houdancourt"				"son neveu et héritier"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327371																						
85482	"Philippe du Breucq"	"Philippe du Breucq"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327386																						
85483	"Philippe du Pont"	"Philippe du Pont"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327401																						
85484	"Philippe du Val"	"Philippe du Val"				"le jeune, bourgeois de Gand"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327416																						
85485	Philippot	Philippot				"fils de Jean le Veneur le jeune"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327524																						
85486	"Baudous (frère Guilhem)"	"Baudous (frère Guilhem)"				"moine de Fontfroide"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e151023																						
85487	"Philippot de Créquy"	"Philippot de Créquy"				"curateur de Perrot de Chambly"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327546																						
85488	"Philippot de Denisy"	"Philippot de Denisy"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327561																						
85489	"Philippot du Mesnil"	"Philippot du Mesnil"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327577																						
85492	"Philippus de Blanello seu de Sancto Verano"	"Philippus de Blanello seu de Sancto Verano"		"Blanello (Philippus de)"				Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327648																						
85493	"Philippus de Chauverio"	"Philippus de Chauverio"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327659																						
85494	"Philippus de Havesquerke"	"Philippus de Havesquerke"				miles	"Philippe d'Haverskerque"	Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327670																						
85495	"Philippus de Mornayo"	"Philippus de Mornayo"				clericus	"Philippe de Mornay, clerc du roi, commissaire à la levée de l'aide au mariage de la reine d'Angleterre"	Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327685																						
85496	"Phily (Éven)"	"Phily (Éven)"				"de Saint-Nicaise, clerc, notaire apostolique du diocèse de Cambrai"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327711																						
85497	Baudri	Baudri						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e151038																						
85501	"Pieri da Certaldo ou de Montedominico (Jacopo)"	"Pieri da Certaldo ou de Montedominico (Jacopo)"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327889																						
85502	"Pierre (Jean)"	"Pierre (Jean)"				"bourgeois de Nemours"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327918																						
85503	"Pierre (Jean)"	"Pierre (Jean)"				"de Péré, dit de Charcogné, valet"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327933																						
85504	"Pierre III"	"Pierre III"				"roi d'Aragon, père de Jaime II"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327948																						
85505	Pierre	Pierre				"abbé d'Anchin"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327966																						
85506	Pierre	Pierre				"abbé de Notre-Dame de La Grâce-Dieu"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327982																						
85507	Pierre	Pierre				"abbé de Notre-Dame de Quarante"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e327997																						
85509	Pierre	Pierre				"abbé de Saint-Médard de Soissons"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e328012																						
85510	Pierre	Pierre				"aumônier du roi"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e328030																						
85511	Pierre	Pierre				"comte d'Alençon"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e328041																						
85512	Pierre	Pierre				"fils de Barthélemi Michel et boucher de Saint-Antonin"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e328056																						
85513	Pierre	Pierre				"frère de Robert, roi de Sicile"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e328072																						
85514	Pierre	Pierre				"prieur d'Anchin"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e328087																						
85516	Pierre	Pierre				"sire de Hodenc-en-Bray, chevalier du roi"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e328113																						
85517	"Pierre d'Annet"	"Pierre d'Annet"				"notaire juré au Châtelet de Paris"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e328620																						
85518	"Pierre d'Aragon"	"Pierre d'Aragon"				"de Mantes, valet de chambre du roi"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e328635																						
85519	"Bayer (Me Hugues)"	"Bayer (Me Hugues)"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e151149																						
85520	"Pierre d'Aramon"	"Pierre d'Aramon"				chevalier		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e328650																						
85521	"Pierre d'Argent"	"Pierre d'Argent"				"clerc du roi, garde du sceau de la prévôté de Melun"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e328665																						
85522	"Pierre d'Aubigny"	"Pierre d'Aubigny"				"notaire du roi"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e328669																						
85523	"Pierre d'Autheuil"	"Pierre d'Autheuil"				"sénéchal de Carcassonne"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e328703																						
85524	"Pierre de Abbate"	"Pierre de Abbate"				clerc		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e328718																						
85525	"Pierre de Bachambre"	"Pierre de Bachambre"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e328733																						
85526	"Pierre de Bailleul"	"Pierre de Bailleul"				"chevalier du roi"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e328748																						
85527	"Pierre de Bannes (Me)"	"Pierre de Bannes (Me)"				"clerc, syndic des consuls et de la communauté de Fons"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e328784																						
85528	"Pierre de Bar"	"Pierre de Bar"				"oncle d'Édouard, comte de Bar"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e328799																						
85529	"Pierre de Barege"	"Pierre de Barege"				"de Pavie"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e328815																						
85530	Agnès	Agnès				"dame de Tercillat"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e133545																						
85532	"Pierre de Beaumont"	"Pierre de Beaumont"				"comte de Montescaglioso, chambrier du roi de Sicile"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e328830																						
85533	"Pierre de Beaumont"	"Pierre de Beaumont"				"vicaire perpétuel de Saint-Maur-des-Fossés en l'église de Paris"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e328845																						
85534	"Pierre de Beaune"	"Pierre de Beaune"				"sergent du roi"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e328860																						
85535	"Pierre de Beauvais"	"Pierre de Beauvais"				"sergent du Châtelet"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e328875																						
